Epoch,Accuracy,Sybil %
1,0.08333333333333333,30
2,0.08333333333333333,30
3,0.08333333333333333,30
4,0.08333333333333333,30
5,0.08333333333333333,30
6,0.08333333333333333,30
7,0.08333333333333333,30
8,0.08333333333333333,30
9,0.08333333333333333,30
10,0.08333333333333333,30
11,0.08333333333333333,30
12,0.08333333333333333,30
13,0.08333333333333333,30
14,0.3333333333333333,30
15,0.3333333333333333,30
16,0.3333333333333333,30
17,0.3333333333333333,30
18,0.3333333333333333,30
19,0.3333333333333333,30
20,0.3333333333333333,30
21,0.3333333333333333,30
22,0.3333333333333333,30
23,0.3333333333333333,30
24,0.3333333333333333,30
25,0.3333333333333333,30
26,0.3333333333333333,30
27,0.3333333333333333,30
28,0.3333333333333333,30
29,0.3333333333333333,30
30,0.3333333333333333,30
31,0.3333333333333333,30
32,0.3333333333333333,30
33,0.3333333333333333,30
34,0.3333333333333333,30
35,0.3333333333333333,30
36,0.3333333333333333,30
37,0.3333333333333333,30
38,0.3333333333333333,30
39,0.3333333333333333,30
40,0.3333333333333333,30
41,0.3333333333333333,30
42,0.3333333333333333,30
43,0.3333333333333333,30
44,0.3333333333333333,30
45,0.3333333333333333,30
46,0.3333333333333333,30
47,0.3333333333333333,30
48,0.3333333333333333,30
49,0.3333333333333333,30
50,0.3333333333333333,30
51,0.3333333333333333,30
52,0.3333333333333333,30
53,0.3333333333333333,30
54,0.3333333333333333,30
55,0.3333333333333333,30
56,0.3333333333333333,30
57,0.3333333333333333,30
58,0.3333333333333333,30
59,0.3333333333333333,30
60,0.3333333333333333,30
61,0.3333333333333333,30
62,0.3333333333333333,30
63,0.3333333333333333,30
64,0.3333333333333333,30
65,0.3333333333333333,30
66,0.3333333333333333,30
67,0.3333333333333333,30
68,0.3333333333333333,30
69,0.3333333333333333,30
70,0.3333333333333333,30
71,0.3333333333333333,30
72,0.3333333333333333,30
73,0.3333333333333333,30
74,0.3333333333333333,30
75,0.3333333333333333,30
76,0.3333333333333333,30
77,0.3333333333333333,30
78,0.3333333333333333,30
79,0.3333333333333333,30
80,0.3333333333333333,30
81,0.3333333333333333,30
82,0.3333333333333333,30
83,0.3333333333333333,30
84,0.3333333333333333,30
85,0.3333333333333333,30
86,0.3333333333333333,30
87,0.3333333333333333,30
88,0.3333333333333333,30
89,0.3333333333333333,30
90,0.3333333333333333,30
91,0.3333333333333333,30
92,0.3333333333333333,30
93,0.3333333333333333,30
94,0.3333333333333333,30
95,0.3333333333333333,30
96,0.3333333333333333,30
97,0.3333333333333333,30
98,0.3333333333333333,30
99,0.3333333333333333,30
100,0.3333333333333333,30
